Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
1069151235671031808,"#DemonetisationDisaster 
CEC OP Rawat Interview: 'Note ban had absolutely no impact on black money. During polls we seized a record amount' - The Financial Express https://t.co/gHc3eVW3WI",chandan kumar,chandan04342,Sun Dec 02 08:48:13 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069153653083107328,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Shafi,Shafi85587012,Sun Dec 02 08:57:49 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069153666085511168,"Dear @PMOIndia you announced 3 objectives for DeMo on 08 Nov 16
1.curb black money, 
2.stopping terror financing, 
3.put an end to counterfeit currency. 
NONE of these achieved. Isn't it the biggest policy failure in 70 years sir? 
#DemonetisationDisaster",AIPC Kochi,AipcKochi,Sun Dec 02 08:57:52 +0000 2018,15,10,English,TweetDeck,Tweet,,0,1,1
1069153748998598656,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",A.latif Bseth,AlAkBseth,Sun Dec 02 08:58:12 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069154000266702850,"Dear @PMOIndia you announced 3 objectives for DeMo on 08 Nov 16
1.curb black money, 
2.stopping terror financing, 
3.put an end to counterfeit currency. 
NONE of these achieved. Isn't it the biggest policy failure in 70 years sir? 
#DemonetisationDisaster",K . Chandrakumar,kurup62,Sun Dec 02 08:59:12 +0000 2018,0,0,English,Twitter for Android,Retweet,,0,1,1
1069154694050734081,??????? ??? ??? ?? ????? ?? ??????? ?? ???| #demonetisationdisaster https://t.co/Fmr5eGxozV,Azad ahmed,azadstiffler98,Sun Dec 02 09:01:57 +0000 2018,0,0,Hindi,Twitter for Android,Retweet,Photo,0,1,0
1069157265813327873,"""Demonetisation helped convert up to Rs 4 lakh crore of black money into white"" : P Chidambaram 
#DemonetisationDisaster 
https://t.co/GwoP7ROUKP",Veneesa Carmel???? #RebuildingKerala,VenesaHermijil,Sun Dec 02 09:12:10 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069157299317465089,"""Demonetisation was a massive, draconian, monetary shock"" : Arvind Subramanian 
Why didn't he advise Modi to cancel it at that time?
 #DemonetisationDisaster 
 https://t.co/MAUrQZgflh",Veneesa Carmel???? #RebuildingKerala,VenesaHermijil,Sun Dec 02 09:12:18 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069157335384223745,"Dear @PMOIndia you announced 3 objectives for DeMo on 08 Nov 16
1.curb black money, 
2.stopping terror financing, 
3.put an end to counterfeit currency. 
NONE of these achieved. Isn't it the biggest policy failure in 70 years sir? 
#DemonetisationDisaster",Veneesa Carmel???? #RebuildingKerala,VenesaHermijil,Sun Dec 02 09:12:27 +0000 2018,0,0,English,Twitter for Android,Retweet,,0,1,1
1069157682777452545,"Over 99 Per Cent Banned Notes Back In System - @RBI said in its report. So why people of India had to suffer so much for this nonsense?

#DemonetisationDisaster

https://t.co/38kx7TkhjO",Vijay Anand,VJ_AnandINC,Sun Dec 02 09:13:50 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069158182570778625,"Dear @PMOIndia you announced 3 objectives for DeMo on 08 Nov 16
1.curb black money, 
2.stopping terror financing, 
3.put an end to counterfeit currency. 
NONE of these achieved. Isn't it the biggest policy failure in 70 years sir? 
#DemonetisationDisaster",George Kurian,GeorgekurianINC,Sun Dec 02 09:15:49 +0000 2018,0,0,English,Twitter for Android,Retweet,,0,1,1
1069159083029159939,Chief Election Commissioner on #DemonetisationDisaster to @KhurafatiChopra https://t.co/N79K59dw9j,Prabhat Kumar,cpimlpkc,Sun Dec 02 09:19:24 +0000 2018,0,0,English,Twitter Lite,Retweet,Photo,0,1,1
1069159794886492161,"""Demonetisation helped convert up to Rs 4 lakh crore of black money into white"" : P Chidambaram 
#DemonetisationDisaster 
https://t.co/GwoP7ROUKP",Merphy Philip,merphy_philip,Sun Dec 02 09:22:13 +0000 2018,0,0,English,Twitter Web Client,Retweet,,1,1,0
1069161712329334784,"#DemonetisationDisaster 
CEC OP Rawat Interview: 'Note ban had absolutely no impact on black money. During polls we seized a record amount' - The Financial Express https://t.co/gHc3eVW3WI",Kirti Prakash,kirti1064,Sun Dec 02 09:29:50 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,0
1069163091135422464,Chief Election Commissioner on #DemonetisationDisaster to @KhurafatiChopra https://t.co/N79K59dw9j,Mahendra Kumar Raj,Mahendr82835960,Sun Dec 02 09:35:19 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,1
1069163124501225474,"OP Rawat: ?Note ban had absolutely no impact on black money. During polls we seized a record amount? | 
Now, the former CEC also comments on  #DemonetisationDisaster. They develop spine after retirement.
@rkhuria @amitomsharma @gops333 @geetv79 @arunmsk https://t.co/FXlWJBKiJy",M.Danish Khan,1Mdkhan,Sun Dec 02 09:35:27 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,5
1069164519719604224,"""Prime Minister Narendra Modi carried out demonetisation to help 15-20 of his crony capitalist friends. That was the aim of demonetisation. PM?s friends converted black money into white money during Demo"" - Rahul Gandhi 
#DemonetisationDisaster

https://t.co/Z7Tj0RxoDv",AIPC Kochi,AipcKochi,Sun Dec 02 09:41:00 +0000 2018,3,3,English,TweetDeck,Tweet,,1,1,0
1069165164325261312,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",anjan rai,anjanra05163720,Sun Dec 02 09:43:33 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069165319904784385,"""Prime Minister Narendra Modi carried out demonetisation to help 15-20 of his crony capitalist friends. That was the aim of demonetisation. PM?s friends converted black money into white money during Demo"" - Rahul Gandhi 
#DemonetisationDisaster

https://t.co/Z7Tj0RxoDv",Anil Jain,jainanil1968,Sun Dec 02 09:44:11 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069165500834304001,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Suby #ReleaseSanjivBhatt,Subytweets,Sun Dec 02 09:44:54 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069166845285081088,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Rofl Republic,i_theindian,Sun Dec 02 09:50:14 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069168557001388033,"Modi s #Demonetisation is a massive scam. Now even the outgoing CEC OP Rawat has made a blatant criticism against the #DemonetisationDisaster.
Where is @navikakumar, why isnt she exposing his old links with @INCIndia ???? https://t.co/CGtAgDlKE4",Vinay Kumar Dokania,VinayDokania,Sun Dec 02 09:57:02 +0000 2018,3,3,English,Twitter for Android,Tweet,Photo,0,2,2
1069169702163730433,"Dear @PMOIndia you announced 3 objectives for DeMo on 08 Nov 16
1.curb black money, 
2.stopping terror financing, 
3.put an end to counterfeit currency. 
NONE of these achieved. Isn't it the biggest policy failure in 70 years sir? 
#DemonetisationDisaster",with RG,withRG_Jaihind,Sun Dec 02 10:01:35 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,0,1,1
1069170667101147136,"Modi s #Demonetisation is a massive scam. Now even the outgoing CEC OP Rawat has made a blatant criticism against the #DemonetisationDisaster.
Where is @navikakumar, why isnt she exposing his old links with @INCIndia ???? https://t.co/CGtAgDlKE4",with RG,withRG_Jaihind,Sun Dec 02 10:05:25 +0000 2018,0,0,English,Twitter for iPhone,Retweet,Photo,0,2,2
1069171573695893505,"OP Rawat: ?Note ban had absolutely no impact on black money. During polls we seized a record amount? | 
Now, the former CEC also comments on  #DemonetisationDisaster. They develop spine after retirement.
@rkhuria @amitomsharma @gops333 @geetv79 @arunmsk https://t.co/FXlWJBKiJy",Stop Corruption,hang_d_corrupt,Sun Dec 02 10:09:02 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,5
1069172206591201280,"Today after a long time was missing old currency notes.

Appearance, paper, printing quality above all the DIGNITY of old Rs. 1000/500 notes is way way ahead of Rs. 2000/500 notes.

Purani notes ki apni ek shaan the jo nayi notes ki he hi nahi.

#DemonetisationDisaster https://t.co/tvQJKKaSCZ",Umaid,Umaidz,Sun Dec 02 10:11:32 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1069172438582222848,"Modi s #Demonetisation is a massive scam. Now even the outgoing CEC OP Rawat has made a blatant criticism against the #DemonetisationDisaster.
Where is @navikakumar, why isnt she exposing his old links with @INCIndia ???? https://t.co/CGtAgDlKE4",Amit Ghosh,amitghoshspeaks,Sun Dec 02 10:12:28 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,2
1069175261365772288,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Umaid,Umaidz,Sun Dec 02 10:23:41 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069176547083345920,"Modi s #Demonetisation is a massive scam. Now even the outgoing CEC OP Rawat has made a blatant criticism against the #DemonetisationDisaster.
Where is @navikakumar, why isnt she exposing his old links with @INCIndia ???? https://t.co/CGtAgDlKE4",Piyali Pant,piyali_pant,Sun Dec 02 10:28:47 +0000 2018,0,0,English,Twitter for iPhone,Retweet,Photo,0,2,2
1069176595053768704,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",animesh tyagi,animeshynr,Sun Dec 02 10:28:59 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,0
1069177553255051264,"Dear @PMOIndia you announced 3 objectives for DeMo on 08 Nov 16
1.curb black money, 
2.stopping terror financing, 
3.put an end to counterfeit currency. 
NONE of these achieved. Isn't it the biggest policy failure in 70 years sir? 
#DemonetisationDisaster",Salim Kaskar,salimkaskar3,Sun Dec 02 10:32:47 +0000 2018,0,0,English,Twitter for Android,Retweet,,0,1,1
1069178863228514304,"OP Rawat: ?Note ban had absolutely no impact on black money. During polls we seized a record amount? | 
Now, the former CEC also comments on  #DemonetisationDisaster. They develop spine after retirement.
@rkhuria @amitomsharma @gops333 @geetv79 @arunmsk https://t.co/FXlWJBKiJy",Brian Passanha,bspassanha,Sun Dec 02 10:38:00 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,5
1069181129310248960,"""DeMo like Rafale deal was a crime against India and a huge scam.Parrikar distanced himself from Rafale to save his skin.Subramanian doing same with Demo.Don't worry India, the guilty will be investigated and punished""-Rahul Gandhi 
#DemonetisationDisaster
https://t.co/tRkNBo0cMI",AIPC Kochi,AipcKochi,Sun Dec 02 10:47:00 +0000 2018,19,5,English,TweetDeck,Tweet,,1,1,0
1069184024461996034,???? ?? ??????? ?? ?????? ???? ?? ???? ???? ???? ?? ? ?? ?? ?? ?????? ???? ?? ??? ?? ??? ??? ???? #DemonetisationDisaster https://t.co/cQKvIjf0gu,vinit jain #cgycsm,vinitja18342899,Sun Dec 02 10:58:30 +0000 2018,0,0,Hindi,Twitter for iPhone,Retweet,Photo,0,1,0
1069185912670695424,@autumnshade @KhurafatiChopra @Dipankar_cpiml    #DemonetisationDisaster   Common sense :  Elections are manipulated /effected by HNWI &amp; not people who struggle for day to day existence .... The BPL Citizens effect the nomenclature of elections through their constitutional right of casting a vote in EVM ....,PK,pkm1999,Sun Dec 02 11:06:00 +0000 2018,0,0,English,Twitter Web Client,Reply,,0,1,3
1069186102697705472,"Modi Exposed! #DemonetisationDisaster

???? ?? ??? ???? ???????????? ?? ???? ??? ?? ???? ?? ??? ???? ???? ?? ?? ?? ?????? ???????????? ?? ?????? ?

#????????_??_????_????
#BehadJhoothiParty 
 https://t.co/tUObUEZm6J",vinit jain #cgycsm,vinitja18342899,Sun Dec 02 11:06:46 +0000 2018,0,0,Hindi,Twitter for iPhone,Retweet,,1,3,0
1069186156355641346,"???? ???????? ?? ???? ?? ??????? ?? ???? 263 ?????? ????? ??? ???? ???? ??? ?? 1.8 ??? ??????? ??? ???? ???? ?? ?? ??????? ??????? ?? ??? ?????? ?? ??? ???? ???? ??? 
??????? ??????? ?? ???? ??? ??? ??? ?? ?? ??? ?? ???????? ????? ?? ???? ?? ??? ???? 
#DemonetisationDisaster https://t.co/T0aazA6Kq7",vinit jain #cgycsm,vinitja18342899,Sun Dec 02 11:06:58 +0000 2018,0,0,Hindi,Twitter for iPhone,Retweet,Photo,0,1,0
1069186271367610368,"Huge #protest against the complete failure of #Demonetisation at #Puducherry today on the occasion of second anniversary of #Noteban . 
AICC Secretary Shri @SanjaySDutt incharge for Puducherry &amp; all our PCC members joined the protest.
#DemonetisationDisaster
@INCIndia @AICCMedia https://t.co/4wUdXMKT3n",Lisa,Lisa60801587,Sun Dec 02 11:07:26 +0000 2018,0,0,English,Twitter Lite,Retweet,Video,0,5,3
1069186290451501056,"???? ???? ?? ??? ??? ?? ??????? ?? ??? ?? ??? ???? ???? ???? ?? ?? ??????? ?????, ??? ?? ????? ?? ??????? ?? ???? ????? ???? ??? #DemonetisationDisaster #Demonetisation https://t.co/ezBD3Nq3aM",vinit jain #cgycsm,vinitja18342899,Sun Dec 02 11:07:30 +0000 2018,0,0,Hindi,Twitter for iPhone,Retweet,Video,0,2,0
1069189519222616064,"""DeMo like Rafale deal was a crime against India and a huge scam.Parrikar distanced himself from Rafale to save his skin.Subramanian doing same with Demo.Don't worry India, the guilty will be investigated and punished""-Rahul Gandhi 
#DemonetisationDisaster
https://t.co/tRkNBo0cMI",Suby #ReleaseSanjivBhatt,Subytweets,Sun Dec 02 11:20:20 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069189780166991874,"Never too late, but remember  @RahulGandhi said it first and everybody and their uncle chose not to hear. #DemonetisationDisaster https://t.co/WvFOVYmsVL",Nripen Tripura,TripuraNripen,Sun Dec 02 11:21:22 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,1
1069192793459875840,"""DeMo like Rafale deal was a crime against India and a huge scam.Parrikar distanced himself from Rafale to save his skin.Subramanian doing same with Demo.Don't worry India, the guilty will be investigated and punished""-Rahul Gandhi 
#DemonetisationDisaster
https://t.co/tRkNBo0cMI",Save Aarey,johnny_jatana,Sun Dec 02 11:33:21 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069193460408823808,"""What happened to the 2,000-rupee notes? Why have they disappeared and where are they stored and by whom?"" asks Yashwant Sinha 
#DemonetisationDisaster
https://t.co/ZCuMRjyDCx",AIPC Kochi,AipcKochi,Sun Dec 02 11:36:00 +0000 2018,3,3,English,TweetDeck,Tweet,,1,1,0
1069193934470082560,??????? ??? ??? ?? ????? ?? ??????? ?? ???| #demonetisationdisaster https://t.co/Fmr5eGxozV,Yogesh,Yogesh48245062,Sun Dec 02 11:37:53 +0000 2018,0,0,Hindi,Twitter for Android,Retweet,Photo,0,1,0
1069194217623306246,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",sayed arshad alam,arshad_786b,Sun Dec 02 11:39:00 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,0
1069195702817873920,"OP Rawat: ?Note ban had absolutely no impact on black money. During polls we seized a record amount? | 
Now, the former CEC also comments on  #DemonetisationDisaster. They develop spine after retirement.
@rkhuria @amitomsharma @gops333 @geetv79 @arunmsk https://t.co/FXlWJBKiJy",TariqAhmad,tariqdu,Sun Dec 02 11:44:54 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,5
1069196130418925568,"#DemonetisationDisaster
#Modi #ArunJaitely biggest blunder #ElectionDay #JudgementDay #Election2019 https://t.co/TnLUrL4lFk",SKumarS,jobinindia,Sun Dec 02 11:46:36 +0000 2018,0,0,English,Twitter for Android,Tweet,,1,6,0
1069200708711342082,"In April 2017, Arvind Subramanian, former chief economic adviser was ""humbled"" by the popular response to #DemonetisationDisaster and felt the worst was behind us. After retiring it was a ""draconian move"". Bogus.
https://t.co/fWxMDAomXs",JayKay,JayKay074,Sun Dec 02 12:04:48 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069203336203689984,Chief Election Commissioner on #DemonetisationDisaster to @KhurafatiChopra https://t.co/N79K59dw9j,Rajneesh Bharadwaj,BRajneesh9,Sun Dec 02 12:15:14 +0000 2018,0,0,English,Twitter for iPad,Retweet,Photo,0,1,1
1069204625050472449,"The former economic advisor and now the election commissioner have spoken out on Modi's biggest and boldest Tughlaki farmaan. In a few months, the whole country will speak out aloud. #MoDisaster #DemonetisationDisaster https://t.co/rKEenZlaR4",Dipankar,Dipankar_cpiml,Sun Dec 02 12:20:22 +0000 2018,10,7,English,Twitter for Android,Tweet,,1,2,0
1069204643081871360,"Rt Dipanker The former economic advisor and now the election commissioner have spoken out on Modi's biggest and boldest Tughlaki farmaan. In a few months, the whole country will speak out aloud. #MoDisaster #DemonetisationDisaster https://t.co/RMhgo6I0MN",Kanwaljeet singh,kanwaljeetcpiml,Sun Dec 02 12:20:26 +0000 2018,0,0,English,IFTTT,Tweet,,1,2,0
1069205455056990208,"""What happened to the 2,000-rupee notes? Why have they disappeared and where are they stored and by whom?"" asks Yashwant Sinha 
#DemonetisationDisaster
https://t.co/ZCuMRjyDCx",George Kurian,GeorgekurianINC,Sun Dec 02 12:23:40 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069205472337526789,"""DeMo like Rafale deal was a crime against India and a huge scam.Parrikar distanced himself from Rafale to save his skin.Subramanian doing same with Demo.Don't worry India, the guilty will be investigated and punished""-Rahul Gandhi 
#DemonetisationDisaster
https://t.co/tRkNBo0cMI",George Kurian,GeorgekurianINC,Sun Dec 02 12:23:44 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069205548057292800,"""Prime Minister Narendra Modi carried out demonetisation to help 15-20 of his crony capitalist friends. That was the aim of demonetisation. PM?s friends converted black money into white money during Demo"" - Rahul Gandhi 
#DemonetisationDisaster

https://t.co/Z7Tj0RxoDv",George Kurian,GeorgekurianINC,Sun Dec 02 12:24:02 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069206791563689984,"The former economic advisor and now the election commissioner have spoken out on Modi's biggest and boldest Tughlaki farmaan. In a few months, the whole country will speak out aloud. #MoDisaster #DemonetisationDisaster https://t.co/rKEenZlaR4",sadrul ????,sadrulshaikh,Sun Dec 02 12:28:58 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,2,0
1069207113044451329,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Ravichandran@INC(KO.Ravi),UdumalaiR,Sun Dec 02 12:30:15 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069207874927321094,"""Prime Minister Narendra Modi carried out demonetisation to help 15-20 of his crony capitalist friends. That was the aim of demonetisation. PM?s friends converted black money into white money during Demo"" - Rahul Gandhi 
#DemonetisationDisaster

https://t.co/Z7Tj0RxoDv",Gau mootra Shah,GauMootra,Sun Dec 02 12:33:16 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,0
1069208508506099712,"Today after a long time was missing old currency notes.

Appearance, paper, printing quality above all the DIGNITY of old Rs. 1000/500 notes is way way ahead of Rs. 2000/500 notes.

Purani notes ki apni ek shaan the jo nayi notes ki he hi nahi.

#DemonetisationDisaster https://t.co/tvQJKKaSCZ",RAHIL,Patel2Mehta,Sun Dec 02 12:35:48 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1069208784550141954,"""DeMo like Rafale deal was a crime against India and a huge scam.Parrikar distanced himself from Rafale to save his skin.Subramanian doing same with Demo.Don't worry India, the guilty will be investigated and punished""-Rahul Gandhi 
#DemonetisationDisaster
https://t.co/tRkNBo0cMI",Gau mootra Shah,GauMootra,Sun Dec 02 12:36:53 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,0
1069208917102784512,"""What happened to the 2,000-rupee notes? Why have they disappeared and where are they stored and by whom?"" asks Yashwant Sinha 
#DemonetisationDisaster
https://t.co/ZCuMRjyDCx",Gau mootra Shah,GauMootra,Sun Dec 02 12:37:25 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,0
1069211241862832130,Modi has clearly forgotten what he said. It is our duty to remind him of what he did to India and us Indians. #DemonetisationDisaster #November82016 https://t.co/zEa2JjVESX,Niladri Sen,NiladriSenn,Sun Dec 02 12:46:39 +0000 2018,0,0,English,Twitter for Android,Retweet,Video,0,2,0
1069212335426936832,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Kadirsolanki#CGYCSM,Kadirsolanki2,Sun Dec 02 12:51:00 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069212374903574529,???? ?? ??????? ?? ?????? ???? ?? ???? ???? ???? ?? ? ?? ?? ?? ?????? ???? ?? ??? ?? ??? ??? ???? #DemonetisationDisaster https://t.co/cQKvIjf0gu,ravindra yadav #CGYCSM,ry54351,Sun Dec 02 12:51:09 +0000 2018,0,0,Hindi,Twitter for Android,Retweet,Photo,0,1,0
1069213050832650240,"Today after a long time was missing old currency notes.

Appearance, paper, printing quality above all the DIGNITY of old Rs. 1000/500 notes is way way ahead of Rs. 2000/500 notes.

Purani notes ki apni ek shaan the jo nayi notes ki he hi nahi.

#DemonetisationDisaster https://t.co/tvQJKKaSCZ",Kadirsolanki#CGYCSM,Kadirsolanki2,Sun Dec 02 12:53:50 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1069213556690706432,"Today after a long time was missing old currency notes.

Appearance, paper, printing quality above all the DIGNITY of old Rs. 1000/500 notes is way way ahead of Rs. 2000/500 notes.

Purani notes ki apni ek shaan the jo nayi notes ki he hi nahi.

#DemonetisationDisaster https://t.co/tvQJKKaSCZ",ravindra yadav #CGYCSM,ry54351,Sun Dec 02 12:55:51 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1069214993953030144,"Today after a long time was missing old currency notes.

Appearance, paper, printing quality above all the DIGNITY of old Rs. 1000/500 notes is way way ahead of Rs. 2000/500 notes.

Purani notes ki apni ek shaan the jo nayi notes ki he hi nahi.

#DemonetisationDisaster https://t.co/tvQJKKaSCZ",Jaane Bhi Do Yaaro,mat_jane_de_yar,Sun Dec 02 13:01:34 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,0
1069217294335664129,"Why Is @narendramodi Ji Or @BJP4India Is Silent On These Views Of Central govt Officials On #Demonetisation? 
#DemonetisationDisaster 
@Sudarsh63169707 @NiranjanTripa16 @BhootSantosh @pkm370 @Ajitkumar_Kanan @AnthonySald @MrsMeenaKumari @Aparna53704812 https://t.co/OQXrNlqbpa",#saveindianwomen,DrKSBhardwaj2,Sun Dec 02 13:10:42 +0000 2018,1,1,English,Twitter Web Client,Tweet,Photo,0,2,10
1069219445455736832,"Why Is @narendramodi Ji Or @BJP4India Is Silent On These Views Of Central govt Officials On #Demonetisation? 
#DemonetisationDisaster 
@Sudarsh63169707 @NiranjanTripa16 @BhootSantosh @pkm370 @Ajitkumar_Kanan @AnthonySald @MrsMeenaKumari @Aparna53704812 https://t.co/OQXrNlqbpa",Niranjantripathy2016,NiranjanTripa16,Sun Dec 02 13:19:15 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,2,10
1069220566824091648,"*Hindustan ki loot* by Tuglaq

Temur ki loot + Khilji ki loot + Angrezo Ki loot + Congress ki loot =
Moody bin Tuglaq ki loot..
Garib ki daal roti izzat sab *lootli*
#Daal Loot
#DemonetisationDisaster Loot
#Banks Loot
#RafaleScam Loot

#evmkillsdemocracy https://t.co/HJQJT4ps3f",Vinay Indian,VinayShindeBlr,Sun Dec 02 13:23:42 +0000 2018,0,0,Haitian,Twitter for Android,Tweet,,1,5,0
1069221931142922245,?? ?? ????? ?????? ??????? ?????? ?????????? ?? ?? ?? ???? ?? ?? ???? ????? ??? ??? ??????? ?? ??? ?? ??? ???? ?? ???#DemonetisationDisaster #aainadikhao https://t.co/HcTQP4pss0,Mandeep S Gill,MandeepSGill3,Sun Dec 02 13:29:08 +0000 2018,0,0,Hindi,Twitter for Android,Retweet,Photo,0,2,0
1069224250203025410,"Dear @PMOIndia you announced 3 objectives for DeMo on 08 Nov 16
1.curb black money, 
2.stopping terror financing, 
3.put an end to counterfeit currency. 
NONE of these achieved. Isn't it the biggest policy failure in 70 years sir? 
#DemonetisationDisaster",Yash,puriyash41,Sun Dec 02 13:38:21 +0000 2018,0,0,English,Twitter for Android,Retweet,,0,1,1
1069224261632454656,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Cool papa,shrichandrajosh,Sun Dec 02 13:38:23 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069224524132974592,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Shamsida Tayab,tshamsi88,Sun Dec 02 13:39:26 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069224780874702853,Chief Election Commissioner on #DemonetisationDisaster to @KhurafatiChopra https://t.co/N79K59dw9j,HAL 3rd Stage RWA,hal3rdstagerwa,Sun Dec 02 13:40:27 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,1
1069224973447778305,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Manas Acharya,ManasAc95105929,Sun Dec 02 13:41:13 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,1,0
1069232332404490240,"The former economic advisor and now the election commissioner have spoken out on Modi's biggest and boldest Tughlaki farmaan. In a few months, the whole country will speak out aloud. #MoDisaster #DemonetisationDisaster https://t.co/rKEenZlaR4",Awadhesh Tripathi,awadheshkrt,Sun Dec 02 14:10:28 +0000 2018,0,0,English,Twitter for Android,Retweet,,1,2,0
1069233826356965376,Chief Election Commissioner on #DemonetisationDisaster to @KhurafatiChopra https://t.co/N79K59dw9j,krishan chopra,krishnDG,Sun Dec 02 14:16:24 +0000 2018,0,0,English,Twitter for Android,Retweet,Photo,0,1,1
1069234130435469312,"At this rate Ajay ""Beast "" will decide on the Family planning and such intimate stuff too. Next time, vote wisely for educated people, not goons in Saffron Robes. Side effects of #DemonetisationDisaster . https://t.co/5vkJ4LxX23",Rajesh Je,jerajesh,Sun Dec 02 14:17:36 +0000 2018,0,0,English,Twitter for iPhone,Retweet,,1,1,0
